cen_x,cen_y,xmin,ymin,xmax,ymax
1749,603,1635.3127,497.57886,1863.2516,709.58
1302,776,1217.641,714.2478,1386.6644,838.77747
1375,460,1335.816,432.6031,1415.2053,489.2057
1706,455,1659.6544,428.55994,1752.7644,481.67453
1011,684,951.3767,633.89667,1071.4591,735.04395
1859,510,1805.1974,474.7544,1913.3728,545.58496
901,438,871.2219,410.48672,932.0759,466.07074
1540,396,1509.8329,373.2621,1571.7838,418.83246
315,300,282.3958,278.81635,349.3699,323.1098
989,377,968.0866,357.9074,1011.59534,396.82388
888,374,865.14014,353.51102,911.7947,396.13705
1237,1056,1142.006,1033.0138,1331.9977,1079.8567
904,317,890.6597,304.31567,919.0518,330.10065
1157,313,1141.3896,300.8572,1173.1088,326.58182
1384,351,1360.9807,335.3462,1407.5785,368.30762
1333,339,1317.2205,327.35785,1350.2509,352.3083
475,251,449.31067,231.26848,502.40515,271.52478
1111,293,1099.6855,282.12503,1124.313,305.0743
1276,316,1261.4036,304.81894,1292.056,328.26425
763,301,743.8602,284.46878,782.9025,317.55713
977,319,959.83636,302.67154,994.4135,335.94446
763,301,743.8602,284.46878,782.9025,317.55713
944,297,928.20544,284.916,960.9747,309.23465
1274,313,1259.2993,300.89352,1290.5823,325.83694
484,247,466.72766,231.92715,501.93015,262.67883
970,287,955.76154,278.28305,986.1288,296.3613
944,297,928.20544,284.916,960.9747,309.23465
977,319,959.83636,302.67154,994.4135,335.94446
1198,268,1186.3732,258.7979,1210.1167,277.91962
1220,266,1207.7089,257.95084,1232.5182,274.39542
1628,428,1586.805,396.16745,1669.6758,460.42047
1498,389,1467.1819,368.44708,1530.48,410.2318
433,659,370.8264,612.27716,496.13788,707.38336
1387,507,1335.8547,467.5982,1438.1497,548.385
981,304,965.72626,292.4445,996.6721,315.97363
713,327,688.8516,306.8007,737.1876,347.74368
948,294,929.44147,280.14908,966.9666,307.88788
1797,497,1737.9458,451.24762,1856.9148,544.25604
1383,349,1363.3395,336.47092,1403.5828,362.05197
1313,326,1296.4951,316.31778,1329.7222,337.5311
1098,708,1078.4567,673.4735,1119.2937,743.21075
1897,886,1874.0376,829.5545,1921.5079,943.0339
1797,497,1737.8053,451.48273,1857.1166,544.3422
1097,696,1073.873,651.2291,1120.381,741.0749
713,327,688.8516,306.8007,737.1876,347.74368
1797,497,1737.5604,451.07764,1857.0774,544.2574
1057,270,1041.6991,257.7463,1074.1261,283.241
1387,508,1336.0867,467.68704,1438.1973,548.6906
948,294,929.44147,280.14908,966.9666,307.88788
1083,547,1033.0704,509.52518,1134.6732,585.1874
1739,469,1696.07,440.8534,1783.7742,497.6734
1212,659,1146.9147,614.0531,1277.5841,704.156
1026,461,991.6625,433.77072,1060.3588,488.9539
1335,495,1289.1779,462.8069,1382.7825,529.05664
912,470,878.6123,441.58408,946.2404,498.62286
451,665,388.8953,604.50037,513.9706,725.7286
1313,427,1279.3903,401.68024,1347.1937,453.44736
1216,419,1184.2327,394.8431,1249.6458,444.1645
463,245,436.31744,230.47281,490.2964,259.7592
1527,269,1503.6155,251.81757,1552.1626,288.1296
550,493,502.9971,447.30875,597.2728,540.3408
1176,334,1158.722,317.5195,1194.5116,351.1048
706,331,685.2014,310.42432,727.1342,352.8781
1110,297,1096.2854,284.4049,1125.5948,309.9508
669,355,643.85754,328.36182,696.05286,383.1511
893,378,872.2186,359.14017,914.18225,397.95502
1399,231,1380.569,220.1826,1419.2705,242.2203
670,355,644.0626,328.7837,696.0201,383.02008
1295,328,1279.4622,311.73233,1311.6683,345.983
1378,353,1357.1191,337.32294,1399.5756,368.94476
901,329,880.55475,308.408,922.97174,350.59424
855,279,835.5893,264.0051,876.0161,294.4485
896,369,875.5519,352.39444,916.4939,387.08948
813,290,795.3785,278.1663,830.8129,302.7786
928,302,911.7822,288.85098,945.03143,316.0894
451,664,389.27887,603.92645,514.1984,725.9751
953,290,934.9977,278.11172,972.1467,302.03
550,493,503.2816,447.28305,597.7383,540.0421
706,331,685.2014,310.42432,727.1342,352.8781
855,279,835.5893,264.0051,876.0161,294.4485
1011,270,997.24023,258.79874,1026.4006,282.7998
919,460,857.65497,383.8018,982.1481,538.00995
1492,982,1375.2655,889.72656,1609.4495,1074.772
1380,328,1330.3878,279.54245,1429.7955,376.94446
1217,417,1184.6262,391.94336,1250.8702,442.22012
1106,539,1060.7711,502.88815,1152.2678,576.9965
586,465,548.8546,434.65582,623.67017,496.58664
1244,998,1129.9601,920.24713,1359.6727,1077.3842
905,342,885.21265,325.28854,926.1356,359.15482
921,306,905.2352,293.0628,937.68365,320.36478
1182,334,1162.7493,314.81226,1202.6003,353.86536
980,388,956.05975,364.93542,1004.4516,412.75806
853,279,832.2305,268.5242,874.7242,291.12903
982,749,961.6343,715.69946,1003.5302,783.27203
1111,339,1093.6158,327.33524,1130.1836,352.06653
921,306,905.2352,293.0628,937.68365,320.36478
1183,334,1163.3674,313.41635,1203.1523,354.62808
1586,275,1557.892,247.73216,1615.0239,302.29825
974,306,961.56,295.06158,988.43835,318.4065
964,282,947.30194,269.56604,981.7739,296.31403
1105,318,1087.3806,304.56888,1123.897,331.47742
964,282,947.30194,269.56604,981.7739,296.31403
578,212,561.1272,199.45668,595.5614,225.7105
981,711,956.49,674.705,1006.5359,748.8592
1190,281,1178.7844,271.6093,1202.717,291.30225
1586,275,1557.6561,247.52197,1615.1152,303.1262
1282,315,1268.3184,303.41803,1297.4304,327.76413
980,388,956.55975,364.17703,1004.1343,412.67755
974,306,961.56,295.06158,988.43835,318.4065
905,342,885.21265,325.28854,926.1356,359.15482
1109,331,1089.7999,313.44147,1130.1957,349.04343
1318,332,1306.6206,320.07776,1330.0781,344.87143
1269,305,1255.6406,294.31757,1282.7742,317.23685
1278,313,1265.712,299.7159,1291.9749,326.80887
916,270,899.96277,260.2692,932.6714,280.13788
1233,694,1164.4083,640.1171,1302.3442,748.27545
1040,822,964.2791,753.9702,1116.4514,891.48303
1692,451,1649.8313,423.7007,1735.7068,478.913
1059,502,1019.56934,471.36755,1099.9994,533.59784
1551,409,1515.2594,381.94482,1588.6549,437.9259
1388,425,1302.0997,352.46738,1475.6638,498.62997
1000,407,971.9616,383.04587,1028.7499,432.9015
1855,856,1790.1677,774.3258,1921.5721,938.19446
1475,387,1435.1411,365.19604,1514.9407,408.89243
689,355,664.22675,334.9875,714.01025,376.61096
894,345,875.8522,328.58878,913.2109,362.33472
1844,501,1784.8539,458.00644,1904.0032,545.77783
507,547,459.26315,500.41772,554.79956,594.10394
965,342,947.477,326.75455,983.61865,359.1736
1423,352,1392.0729,335.4831,1454.5225,370.4776
923,307,908.87946,295.51407,937.3266,319.18393
506,547,458.49753,500.4777,554.64685,593.8521
903,469,867.0052,427.36984,939.33124,511.17853
945,291,933.3333,281.24945,958.28253,301.29175
903,469,867.0305,427.5398,939.105,510.89487
1388,425,1301.6987,352.3177,1474.9928,498.93646
965,342,947.477,326.75455,983.61865,359.1736
1276,272,1245.1079,256.09067,1307.8965,288.94016
1891,550,1861.3635,525.1146,1921.2428,575.3487
1270,316,1254.1991,298.63812,1285.8656,334.01468
986,307,973.40906,294.9454,1000.26984,320.42398
903,469,867.00464,427.60568,939.03674,510.81967
1069,269,1052.7858,257.12183,1085.2819,281.85745
1276,273,1246.2941,255.46996,1306.6823,292.3246
827,289,812.11115,278.2337,843.33435,300.30554
986,307,973.40906,294.9454,1000.26984,320.42398
1359,344,1342.8976,331.7543,1375.8884,356.39243
1856,855,1789.9822,774.02124,1922.1165,937.57886
689,355,664.22675,334.9875,714.01025,376.61096
1844,502,1785.4664,458.5195,1904.1243,545.7568
1000,408,971.53204,383.67917,1029.2991,433.32556
1164,270,1151.6132,257.1655,1177.6288,282.9504
1273,319,1257.4019,304.36612,1289.3705,334.56787
1318,333,1302.5803,323.20114,1335.2657,344.02744
1688,448,1644.2053,420.11664,1732.231,477.84384
1804,495,1751.8931,464.15814,1856.7501,527.3707
460,647,401.92914,597.83057,519.8399,697.5168
1593,582,1529.3982,537.7542,1658.411,627.3929
1239,441,1202.1376,412.37405,1277.7927,470.0423
934,289,914.90515,265.96606,954.8856,312.7028
983,359,963.0821,341.38995,1004.802,378.1776
645,388,618.17566,365.01834,672.7405,412.4263
1243,385,1216.1233,365.02176,1271.0358,405.43753
709,335,687.47125,320.25482,730.904,350.7384
1529,401,1496.8501,381.90576,1562.3917,421.46945
894,364,875.2011,345.52173,914.2184,383.74548
940,531,895.8474,490.02295,984.2603,573.93945
1874,858,1827.9984,786.9358,1920.5536,930.34985
1610,413,1567.8221,383.42453,1653.4006,443.10953
1435,386,1407.1432,367.01328,1463.2628,406.92825
1160,315,1144.9849,302.06406,1176.985,329.68332
1388,338,1359.5049,310.8366,1416.5186,366.7769
1447,356,1409.1924,321.7146,1486.2411,392.02692
1100,327,1084.3718,312.28824,1115.6857,343.2913
939,531,895.5675,489.8023,983.6461,573.63763
989,305,975.1432,294.38754,1003.153,316.0024
895,321,879.5661,306.67053,912.14606,336.4527
836,287,818.8657,273.6054,854.1154,300.46503
1312,334,1296.3948,321.22656,1327.9938,347.4298
1448,356,1410.5278,320.84384,1485.9352,392.65146
1107,295,1093.7716,284.9657,1121.5226,306.888
895,321,878.591,305.96713,912.6532,337.03967
1908,539,1891.9557,506.52887,1925.0658,572.8932
873,397,861.0141,374.66824,886.46533,419.46335
1101,322,1084.8308,302.13254,1117.7977,343.18085
1437,384,1407.7828,364.51578,1467.3429,404.55014
1803,470,1730.7205,398.96106,1876.7352,543.0333
1393,452,1350.3732,419.2009,1436.9098,485.4542
917,483,880.58795,452.11612,954.65686,514.15125
565,484,526.8137,451.8059,603.76776,517.3631
1542,403,1510.9047,383.9716,1573.2026,422.77896
392,650,325.1397,575.7701,459.0357,725.1799
1454,377,1426.1182,358.80804,1482.6642,395.3768
683,358,660.52203,340.09424,706.29913,377.85977
643,402,618.3958,375.91354,669.2305,429.74637
1612,414,1576.4121,389.1796,1649.4592,438.88083
898,385,877.15704,366.85583,920.1181,404.3892
732,304,700.9686,275.24512,764.3273,333.9161
1397,362,1372.4774,346.93048,1422.0643,378.50577
1236,417,1197.0704,379.84265,1276.7683,455.38815
1654,448,1614.2317,423.8752,1695.6285,473.54086
1019,430,987.81866,400.90424,1050.195,460.8042
1019,430,988.08875,400.8297,1050.1669,460.4927
970,364,949.38776,343.58832,991.79376,385.38547
970,329,953.03033,312.94675,987.1549,345.66254
1237,417,1197.2013,379.99475,1276.9182,455.46747
732,304,700.9686,275.24512,764.3273,333.9161
929,296,914.11523,283.5429,945.13275,310.384
1402,231,1386.4644,221.84967,1419.4932,241.50427
1237,417,1197.2013,379.99475,1276.9182,455.46747
1095,311,1079.8304,296.6502,1110.7245,326.95575
899,349,880.1611,332.6436,918.70496,366.95978
1663,315,1638.8436,300.37814,1687.5502,330.3352
929,296,914.11523,283.5429,945.13275,310.384
391,650,325.1511,575.34906,458.66266,724.97864
1671,318,1639.3118,300.78323,1704.4537,335.538
989,306,976.2424,295.29688,1003.0461,318.21503
970,365,949.0668,344.40775,992.0502,386.63702
900,343,881.80334,321.81677,920.13385,365.5399
1337,335,1324.0919,322.4499,1350.1714,348.90994
1326,217,1312.3411,209.05084,1340.3481,224.97057
959,524,881.6248,421.6681,1037.7292,627.4607
1541,563,1483.3048,515.6159,1600.188,611.0069
1310,792,1226.3672,727.86597,1395.0839,856.93036
1793,483,1747.8693,452.10608,1839.8784,514.325
1126,568,1076.2113,528.29535,1177.465,608.49786
1865,738,1812.0192,678.7581,1919.7518,799.07355
1484,404,1452.5236,383.4645,1516.3457,425.15616
1662,442,1616.8728,417.14218,1707.5402,467.62335
977,386,953.0358,364.68576,1000.98083,407.60513
1568,415,1535.773,394.182,1601.7871,437.308
941,296,924.8875,282.0837,958.1982,311.4375
1879,518,1838.751,474.037,1920.0369,562.5618
1750,342,1716.9407,321.6404,1783.1622,363.32483
993,300,978.397,288.45203,1007.8881,312.80896
1355,343,1337.2986,328.67023,1372.7307,358.53488
1441,372,1417.2797,356.14166,1466.108,388.45013
1309,325,1289.8076,311.27902,1329.2283,339.44815
1791,371,1751.4763,347.32672,1832.3842,395.90546
1642,307,1618.9995,288.3695,1666.1349,326.65146
1262,305,1250.7402,293.44635,1274.322,317.28046
1205,1065,1127.2311,1052.4489,1282.8105,1079.1536
1340,217,1321.5327,207.53575,1359.4331,227.31984
1370,225,1354.029,216.00853,1386.9913,234.71999
1472,242,1453.6318,232.54063,1491.0673,253.27158
1879,518,1839.115,473.97903,1920.6268,563.17944
1642,307,1618.9995,288.3695,1666.1349,326.65146
941,296,924.8875,282.0837,958.1982,311.4375
1773,489,1721.2734,459.1774,1825.7755,519.9112
1565,416,1530.1493,394.57492,1600.452,437.5794
922,523,883.0598,491.52963,961.89594,556.1277
1425,376,1395.774,360.6908,1454.8713,392.9108
1181,406,1153.2971,383.59357,1210.1467,429.41077
599,422,568.7071,397.8416,630.3806,446.62848
910,456,879.9823,428.9821,941.10925,484.88318
1182,1043,1086.838,1008.3509,1277.168,1078.6958
1082,521,1040.346,484.7449,1124.602,557.4429
1302,332,1284.6595,319.30338,1319.4618,345.8911
1113,329,1097.0792,316.24854,1129.6393,343.18475
1528,527,1466.177,479.62927,1590.9375,576.24115
1564,285,1537.7567,267.11826,1592.2078,303.8867
1528,528,1466.554,479.5637,1590.7634,576.59735
978,328,960.8939,315.1983,995.2007,341.85715
906,301,880.1722,269.8272,933.2688,333.67593
887,405,865.5199,383.33044,909.8245,427.63525
1160,302,1147.821,293.05692,1172.6719,312.384
1375,359,1350.9498,342.3697,1400.0176,376.2944
1104,308,1088.7502,297.39465,1119.6724,319.57156
906,302,880.1873,270.038,932.3368,334.2505
975,286,958.4942,273.62485,992.19,299.8884
1082,521,1040.5736,484.8855,1124.4076,557.1674
891,366,872.07684,349.1012,910.98505,384.40015
891,381,871.333,369.484,911.6616,394.1679
1159,297,1147.1854,284.16104,1171.6738,310.38657
1004,288,990.5384,274.5771,1019.4157,302.76657
889,356,869.0476,342.01056,909.28326,371.7568
889,396,866.4947,379.66577,911.6705,413.79404
619,209,600.17303,195.66899,639.3705,222.41985
1108,311,1090.6488,298.49146,1125.8262,323.8734
831,290,817.5369,279.22723,845.86365,301.47043
577,471,563.00745,443.37448,591.207,499.99384
952,295,940.9617,279.95734,964.97577,310.80032
1287,261,1267.207,247.98883,1306.8385,275.50366
577,471,563.0725,443.66544,590.9382,499.54572
1377,829,1283.9952,760.34344,1470.2996,897.87994
1057,847,979.42566,776.7858,1135.9036,918.0069
987,638,931.6495,593.2572,1044.3177,684.4484
1135,598,1082.4293,558.56854,1189.5262,637.85114
1619,589,1555.8578,548.2868,1682.2521,631.32654
1536,408,1502.9044,387.02258,1569.3423,429.29846
999,418,971.2648,394.16736,1027.4252,442.33768
643,394,615.77264,371.41843,670.98785,418.03473
1410,360,1384.6483,339.4635,1437.2373,382.40125
689,357,664.99506,339.63684,713.9964,376.1282
760,309,740.44006,296.00854,780.073,323.78726
1317,334,1301.277,321.5193,1333.8806,348.4177
908,458,860.6418,405.17422,957.2397,512.49115
903,314,882.8778,292.0608,923.4906,336.52206
975,333,957.11926,316.0551,993.2711,350.75342
767,309,750.49713,296.69376,784.18604,322.36172
1275,315,1263.4711,303.78668,1287.436,327.9315
881,405,856.60693,375.37643,907.2781,435.8286
909,458,861.72815,404.85352,957.3929,512.7427
982,305,965.3803,294.3257,999.21625,315.96994
1221,266,1208.9697,257.60443,1233.7743,275.22147
978,367,958.4198,349.6007,999.42523,386.1973
979,310,960.34393,297.73032,999.142,322.66702
1013,288,998.5171,276.7592,1029.0774,300.86038
1262,308,1249.6329,299.28445,1274.4296,317.32297
978,327,956.5337,302.20468,1000.78503,353.17697
903,314,882.8778,292.0608,923.4906,336.52206
1337,217,1318.1681,210.14742,1355.9359,225.65283
882,406,856.20135,375.84152,908.9663,437.09555
892,425,856.8549,375.25482,927.77124,476.3847
965,291,952.00336,278.7374,978.02246,304.86017
969,429,935.9623,404.96997,1003.59186,453.75214
1207,1040,1103.0264,1002.2592,1310.984,1079.4725
1657,443,1614.5287,414.17758,1701.1407,472.79004
1520,1006,1397.7112,934.9123,1644.158,1077.9393
1002,655,921.2225,552.05457,1084.028,759.58325
273,354,233.16255,326.81458,314.27887,382.29944
547,524,503.64517,488.89603,590.9784,559.1368
308,306,271.522,283.70236,346.05713,330.19876
672,370,646.20447,349.64963,698.6444,390.5326
1090,518,1047.7369,484.80313,1134.1681,551.9185
895,324,869.8586,288.73917,920.35675,359.55402
1405,232,1388.8545,221.56407,1422.1469,243.88557
1451,389,1421.7809,368.12234,1480.2952,411.80203
1769,363,1728.5704,342.71503,1810.5255,385.27686
1108,324,1092.3384,307.55078,1123.9742,340.70447
1369,404,1329.2628,376.0863,1410.163,432.45578
907,518,868.95825,477.9202,945.78644,560.05817
766,311,748.4223,297.3159,785.2492,325.386
907,519,868.9485,477.7178,945.5828,560.4821
1495,255,1473.1825,243.47063,1518.7998,268.00708
1394,361,1369.8168,347.2157,1418.8958,375.7975
1090,518,1047.3864,484.5121,1134.1713,552.70276
829,288,810.501,276.84247,847.5756,299.37427
1333,339,1316.4907,327.73593,1351.1356,352.10883
971,332,954.00726,315.54874,989.6972,349.28702
877,393,854.7312,370.2549,900.76514,415.76596
987,302,966.3775,289.74356,1007.93976,316.24826
1520,1006,1397.953,934.17346,1643.2288,1077.9574
979,310,960.89026,299.40384,998.72107,320.9732
1154,304,1138.5518,291.94336,1170.3334,316.39142
1370,405,1330.5227,377.8887,1411.1871,433.35513
1576,276,1549.6487,258.68695,1602.4932,294.68134
829,288,810.501,276.84247,847.5756,299.37427
547,523,503.79684,488.81995,590.95435,557.85736
1018,691,953.0657,623.5089,1083.4081,759.06805
308,306,271.522,283.70236,346.05713,330.19876
1108,323,1092.5945,305.85855,1124.7064,340.5087
1330,217,1314.848,209.70432,1345.6227,225.21927
1023,582,981.85583,536.2539,1065.0515,629.70935
927,303,916.9455,291.9711,938.0996,315.3852
1821,703,1733.4592,643.5677,1909.2184,764.402
1684,283,1615.4966,239.04726,1754.1097,327.70688
1563,414,1528.1573,393.345,1599.7727,436.41473
1233,433,1195.9353,406.04013,1270.272,461.50143
1258,380,1214.9387,336.40787,1301.4618,423.9699
1055,483,1016.70557,455.0894,1093.3987,512.8002
920,494,881.74115,462.89386,959.8891,526.3198
1179,966,1080.846,871.77655,1278.9257,1060.5537
740,317,720.47186,304.14017,759.9996,330.13318
688,350,664.4851,332.36237,711.51654,368.3381
1105,330,1087.8286,315.3541,1122.6124,345.07343
966,318,949.36127,307.50888,983.3034,329.46606
1499,263,1473.1217,248.18166,1526.0381,278.67865
892,388,868.15515,366.25018,915.9742,410.6274
1165,323,1149.0814,308.6641,1182.0432,338.20456
1661,438,1612.1567,403.49988,1711.2289,473.16406
984,281,966.80194,272.70642,1001.87006,290.81805
1460,378,1440.8608,362.40973,1480.2585,394.55853
1369,402,1326.9045,371.18884,1411.7521,433.07812
1406,361,1380.5349,346.6948,1431.7585,376.49637
1661,438,1612.4912,403.6951,1711.2428,473.5956
1369,402,1326.8645,371.80997,1411.5334,432.9331
900,323,886.49164,306.67154,914.9,340.26392
1179,966,1080.6232,871.69543,1278.6676,1061.1158
1118,304,1101.4563,293.01785,1134.9287,316.44452
1233,434,1196.6381,405.78366,1270.3502,462.718
1289,260,1270.7759,247.04843,1308.2266,273.80777
1289,260,1270.7759,247.04843,1308.2266,273.80777
1165,323,1150.1764,308.6384,1181.4487,338.5084
900,323,885.2184,307.50046,914.9546,340.36285
1334,338,1323.6605,327.92252,1345.356,348.31155
1268,293,1253.6378,275.63513,1283.579,311.27533
892,388,868.15515,366.25018,915.9742,410.6274
1246,265,1231.3557,252.83844,1262.043,277.2509
920,494,881.26685,462.83157,960.2119,526.42267
1531,618,1465.1333,573.2342,1597.5463,663.73224
1444,483,1396.777,445.01456,1491.6984,522.5142
1305,478,1264.2657,446.7745,1347.0011,510.13718
908,476,874.20386,444.03818,942.7114,508.39597
1526,400,1494.6162,380.83414,1559.1447,420.84998
1636,431,1597.9062,405.1358,1674.2614,456.9826
1001,637,912.07086,537.8727,1090.975,737.9872
1368,397,1324.9943,363.08658,1411.8269,431.47214
1104,301,1090.07,288.7946,1119.5771,313.53632
936,296,920.9995,281.83954,952.6425,311.91
1431,372,1407.0905,354.55594,1456.6819,390.2285
1753,462,1700.6615,424.45755,1806.5614,499.9849
886,409,862.8264,379.49902,910.563,440.24582
992,303,977.67175,290.8996,1007.5399,315.68442
979,320,962.4177,308.3976,995.9836,333.29025
887,409,862.3512,379.39,911.69507,440.28644
936,297,919.8153,281.51495,952.2658,313.62582
1754,462,1701.2833,424.54453,1806.9357,500.55426
889,356,866.1379,330.1083,912.0836,383.022
1182,276,1172.6295,267.96332,1192.9685,284.7069
1776,358,1734.9692,325.34244,1818.4294,391.94446
